name,phone,social,2gis_url
НСС,+79180629993,WhatsApp,https://2gis.ru/novorossiysk/search/%D1%80%D0%B5%D0%BC%D0%BE%D0%BD%D1%82%20%D0%BA%D0%B2%D0%B0%D1%80%D1%82%D0%B8%D1%80/filters/sort%3Dopened_time/page/49/firm/70000001060692570/37.767755%2C44.700868?m=37.331399%2C44.89419%2F10.62
Zona Remontov,+79889426733,WhatsApp,https://2gis.ru/novorossiysk/search/%D1%80%D0%B5%D0%BC%D0%BE%D0%BD%D1%82%20%D0%BA%D0%B2%D0%B0%D1%80%D1%82%D0%B8%D1%80/filters/sort%3Dopened_time/page/49/firm/70000001060446412/37.777983%2C44.676516?m=37.767755%2C44.700868%2F10.62
Арт ремонт,+79604921820,"Taplink, Telegram",https://2gis.ru/novorossiysk/search/%D1%80%D0%B5%D0%BC%D0%BE%D0%BD%D1%82%20%D0%BA%D0%B2%D0%B0%D1%80%D1%82%D0%B8%D1%80/filters/sort%3Dopened_time/page/49/firm/70000001059956672/37.790313%2C44.68094?m=37.330622%2C44.866528%2F10.62
Фасады Юга,+79181121266,,https://2gis.ru/novorossiysk/search/%D1%80%D0%B5%D0%BC%D0%BE%D0%BD%D1%82%20%D0%BA%D0%B2%D0%B0%D1%80%D1%82%D0%B8%D1%80/filters/sort%3Dopened_time/page/49/firm/70000001057880584/37.765652%2C44.714682?m=37.332835%2C44.876464%2F10.62
AB Ремонт,+79189701900,"WhatsApp, Telegram",https://2gis.ru/krasnodar/search/%D1%80%D0%B5%D0%BC%D0%BE%D0%BD%D1%82%20%D0%BA%D0%B2%D0%B0%D1%80%D1%82%D0%B8%D1%80/filters/sort%3Dopened_time/page/49/firm/70000001057187179/39.037497%2C45.055388?m=37.765652%2C44.714682%2F10.62
Компания по ремонту квартир на выезде,+79388668850,WhatsApp,https://2gis.ru/krasnodar/search/%D1%80%D0%B5%D0%BC%D0%BE%D0%BD%D1%82%20%D0%BA%D0%B2%D0%B0%D1%80%D1%82%D0%B8%D1%80/filters/sort%3Dopened_time/page/50/firm/70000001056585037/39.02713%2C45.046824/tab/photos?m=39.037497%2C45.055388%2F10.62
Южная строительная компания,+79897699000,WhatsApp,https://2gis.ru/novorossiysk/search/%D1%80%D0%B5%D0%BC%D0%BE%D0%BD%D1%82%20%D0%BA%D0%B2%D0%B0%D1%80%D1%82%D0%B8%D1%80/filters/sort%3Dopened_time/page/50/firm/70000001054832327/37.793527%2C44.676622?m=37.793527%2C44.676622%2F10.62
Компания по эмалировке ванн,+78617625503,"YouTube, WhatsApp, Telegram",https://2gis.ru/novorossiysk/search/%D1%80%D0%B5%D0%BC%D0%BE%D0%BD%D1%82%20%D0%BA%D0%B2%D0%B0%D1%80%D1%82%D0%B8%D1%80/filters/sort%3Dopened_time/page/50/firm/70000001053901836/37.759467%2C44.74671?m=37.793527%2C44.676622%2F10.62
Строительно-монтажная компания,+79183680829,WhatsApp,https://2gis.ru/novorossiysk/search/%D1%80%D0%B5%D0%BC%D0%BE%D0%BD%D1%82%20%D0%BA%D0%B2%D0%B0%D1%80%D1%82%D0%B8%D1%80/filters/sort%3Dopened_time/page/50/firm/70000001053901836/37.759467%2C44.74671?m=37.793527%2C44.676622%2F10.62
Синай,+79883491296,WhatsApp,https://2gis.ru/novorossiysk/search/%D1%80%D0%B5%D0%BC%D0%BE%D0%BD%D1%82%20%D0%BA%D0%B2%D0%B0%D1%80%D1%82%D0%B8%D1%80/filters/sort%3Dopened_time/page/50/firm/70000001053899984?m=37.793527%2C44.676622%2F10.62
Проект строй плюс,+78617216633,WhatsApp,https://2gis.ru/novorossiysk/search/%D1%80%D0%B5%D0%BC%D0%BE%D0%BD%D1%82%20%D0%BA%D0%B2%D0%B0%D1%80%D1%82%D0%B8%D1%80/filters/sort%3Dopened_time/page/50/firm/70000001053899420/37.75517%2C44.710145?m=37.793527%2C44.676622%2F10.62
Омега Лк,+78617210718,,https://2gis.ru/novorossiysk/search/%D1%80%D0%B5%D0%BC%D0%BE%D0%BD%D1%82%20%D0%BA%D0%B2%D0%B0%D1%80%D1%82%D0%B8%D1%80/filters/sort%3Dopened_time/page/50/firm/70000001053897637/37.762794%2C44.727512?m=37.793527%2C44.676622%2F10.62
Новый дом,+79186678666,"WhatsApp, Telegram",https://2gis.ru/anapa/search/%D1%80%D0%B5%D0%BC%D0%BE%D0%BD%D1%82%20%D0%BA%D0%B2%D0%B0%D1%80%D1%82%D0%B8%D1%80/filters/sort%3Dopened_time/page/50/firm/70000001053589165/37.347901%2C44.871485?m=37.793527%2C44.676622%2F10.62
Сеана-строй,+79183733381,WhatsApp,https://2gis.ru/novorossiysk/search/%D1%80%D0%B5%D0%BC%D0%BE%D0%BD%D1%82%20%D0%BA%D0%B2%D0%B0%D1%80%D1%82%D0%B8%D1%80/filters/sort%3Dopened_time/page/50/firm/70000001052837502/38.547812%2C44.850461?m=38.547812%2C44.850461%2F10.62
Компания по отделке и ремонту квартир,+79182527902,WhatsApp,https://2gis.ru/krasnodar/search/%D1%80%D0%B5%D0%BC%D0%BE%D0%BD%D1%82%20%D0%BA%D0%B2%D0%B0%D1%80%D1%82%D0%B8%D1%80/filters/sort%3Dopened_time/page/50/firm/70000001052829078?m=38.547812%2C44.850461%2F10.62
By Danilenko,+79884603145,"YouTube, WhatsApp, Telegram",https://2gis.ru/krasnodar/search/%D1%80%D0%B5%D0%BC%D0%BE%D0%BD%D1%82%20%D0%BA%D0%B2%D0%B0%D1%80%D1%82%D0%B8%D1%80/filters/sort%3Dopened_time/page/51/firm/70000001052823727/39.010647%2C45.005713?m=38.547812%2C44.850461%2F10.62
ЮгСтройМакс,+79384070806,,https://2gis.ru/krasnodar/search/%D1%80%D0%B5%D0%BC%D0%BE%D0%BD%D1%82%20%D0%BA%D0%B2%D0%B0%D1%80%D1%82%D0%B8%D1%80/filters/sort%3Dopened_time/page/51/firm/70000001052821391/38.980568%2C45.23422?m=38.980568%2C45.23422%2F10.62
Белый лев,+79180824946,"WhatsApp, Telegram",https://2gis.ru/goryachij-klyuch/search/%D1%80%D0%B5%D0%BC%D0%BE%D0%BD%D1%82%20%D0%BA%D0%B2%D0%B0%D1%80%D1%82%D0%B8%D1%80/filters/sort%3Dopened_time/page/51/firm/70000001052802688/39.156363%2C44.638772?m=39.034485%2C45.005975%2F10.62
Крайслом123,+78612999946,WhatsApp,https://2gis.ru/krasnodar/search/%D1%80%D0%B5%D0%BC%D0%BE%D0%BD%D1%82%20%D0%BA%D0%B2%D0%B0%D1%80%D1%82%D0%B8%D1%80/filters/sort%3Dopened_time/page/51/firm/70000001052802381/39.010946%2C45.082077?m=39.156363%2C44.638772%2F10.62
Сплит Системы,+79189592652,WhatsApp,https://2gis.ru/goryachij-klyuch/search/%D1%80%D0%B5%D0%BC%D0%BE%D0%BD%D1%82%20%D0%BA%D0%B2%D0%B0%D1%80%D1%82%D0%B8%D1%80/filters/sort%3Dopened_time/page/51/firm/70000001052800060?m=39.010946%2C45.082077%2F10.62
Ск Снк,+79673032222,"YouTube, WhatsApp",https://2gis.ru/goryachij-klyuch/search/%D1%80%D0%B5%D0%BC%D0%BE%D0%BD%D1%82%20%D0%BA%D0%B2%D0%B0%D1%80%D1%82%D0%B8%D1%80/filters/sort%3Dopened_time/page/51/firm/70000001052800060?m=39.010946%2C45.082077%2F10.62
Самос,+79181885096,WhatsApp,https://2gis.ru/krasnodar/search/%D1%80%D0%B5%D0%BC%D0%BE%D0%BD%D1%82%20%D0%BA%D0%B2%D0%B0%D1%80%D1%82%D0%B8%D1%80/filters/sort%3Dopened_time/page/51/firm/70000001052797343/39.035794%2C45.068661?m=39.010946%2C45.082077%2F10.62
Строительная компания,+79186208336,WhatsApp,https://2gis.ru/goryachij-klyuch/search/%D1%80%D0%B5%D0%BC%D0%BE%D0%BD%D1%82%20%D0%BA%D0%B2%D0%B0%D1%80%D1%82%D0%B8%D1%80/filters/sort%3Dopened_time/page/51/firm/70000001052797303/39.142597%2C44.631474?m=39.010946%2C45.082077%2F10.62
Ремподрядстрой,+79184500820,WhatsApp,https://2gis.ru/krasnodar/search/%D1%80%D0%B5%D0%BC%D0%BE%D0%BD%D1%82%20%D0%BA%D0%B2%D0%B0%D1%80%D1%82%D0%B8%D1%80/filters/sort%3Dopened_time/page/51/firm/70000001052792523/39.02589%2C45.013671?m=39.142597%2C44.631474%2F10.62
Neo-Group,+79883193377,"YouTube, WhatsApp, Telegram",https://2gis.ru/novorossiysk/search/%D1%80%D0%B5%D0%BC%D0%BE%D0%BD%D1%82%20%D0%BA%D0%B2%D0%B0%D1%80%D1%82%D0%B8%D1%80/filters/sort%3Dopened_time/page/52/firm/70000001052415508/37.77918%2C44.692605?m=39.02589%2C45.013671%2F10.62
Магазин Идей,+79884888095,WhatsApp,https://2gis.ru/krasnodar/search/%D1%80%D0%B5%D0%BC%D0%BE%D0%BD%D1%82%20%D0%BA%D0%B2%D0%B0%D1%80%D1%82%D0%B8%D1%80/filters/sort%3Dopened_time/page/52/firm/70000001050103660/38.968025%2C45.040268?m=38.111743%2C44.554647%2F10.62
Мастерская ремонта,+79835913003,WhatsApp,https://2gis.ru/gelendzhik/search/%D1%80%D0%B5%D0%BC%D0%BE%D0%BD%D1%82%20%D0%BA%D0%B2%D0%B0%D1%80%D1%82%D0%B8%D1%80/filters/sort%3Dopened_time/page/52/firm/70000001050088909/38.077399%2C44.573123?m=38.968025%2C45.040268%2F10.62
Компания по предоставлению сантехнических работ,+79883882348,WhatsApp,https://2gis.ru/search/%D1%80%D0%B5%D0%BC%D0%BE%D0%BD%D1%82%20%D0%BA%D0%B2%D0%B0%D1%80%D1%82%D0%B8%D1%80/filters/sort%3Dopened_time/page/52/firm/70000001046489229/39.389733%2C46.316003?m=38.077399%2C44.573123%2F10.62
Partner Development Group,+79002400007,WhatsApp,https://2gis.ru/anapa/search/%D1%80%D0%B5%D0%BC%D0%BE%D0%BD%D1%82%20%D0%BA%D0%B2%D0%B0%D1%80%D1%82%D0%B8%D1%80/filters/sort%3Dopened_time/page/53/firm/70000001046435222/37.317871%2C44.884447?m=37.769089%2C44.719187%2F10.62
Термоцентр,+79181144244,WhatsApp,https://2gis.ru/search/%D1%80%D0%B5%D0%BC%D0%BE%D0%BD%D1%82%20%D0%BA%D0%B2%D0%B0%D1%80%D1%82%D0%B8%D1%80/filters/sort%3Dopened_time/page/53/firm/70000001046130167/38.948291%2C46.074192?m=37.317871%2C44.884447%2F10.62
Таис,+79184571212,,https://2gis.ru/search/%D1%80%D0%B5%D0%BC%D0%BE%D0%BD%D1%82%20%D0%BA%D0%B2%D0%B0%D1%80%D1%82%D0%B8%D1%80/filters/sort%3Dopened_time/page/53/firm/70000001046130133/38.979769%2C46.07182?m=38.948291%2C46.074192%2F10.62
"Столярка23, торгово-производственная компания",+79385333111,,https://2gis.ru/korenovsk/search/%D1%80%D0%B5%D0%BC%D0%BE%D0%BD%D1%82%20%D0%BA%D0%B2%D0%B0%D1%80%D1%82%D0%B8%D1%80/filters/sort%3Dopened_time/page/53/firm/70000001046100855/39.480292%2C45.468772?m=39.481636%2C45.477666%2F10.62
Нико,+79184593101,,https://2gis.ru/korenovsk/search/%D1%80%D0%B5%D0%BC%D0%BE%D0%BD%D1%82%20%D0%BA%D0%B2%D0%B0%D1%80%D1%82%D0%B8%D1%80/filters/sort%3Dopened_time/page/53/firm/70000001046096614/39.485394%2C45.4657?m=39.481636%2C45.477666%2F10.62
Империя мебели,+79283344671,WhatsApp,https://2gis.ru/gelendzhik/search/%D1%80%D0%B5%D0%BC%D0%BE%D0%BD%D1%82%20%D0%BA%D0%B2%D0%B0%D1%80%D1%82%D0%B8%D1%80/filters/sort%3Dopened_time/page/53/firm/70000001044238936/38.091336%2C44.565966?m=38.069522%2C44.54817%2F10.62
Мастер-строй,+79184883232,WhatsApp,https://2gis.ru/anapa/search/%D1%80%D0%B5%D0%BC%D0%BE%D0%BD%D1%82%20%D0%BA%D0%B2%D0%B0%D1%80%D1%82%D0%B8%D1%80/filters/sort%3Dopened_time/page/54/firm/70000001044212879/37.271382%2C44.978714?m=38.069522%2C44.54817%2F10.62
Вертикаль,+78007074907,"YouTube, WhatsApp, Telegram",https://2gis.ru/anapa/search/%D1%80%D0%B5%D0%BC%D0%BE%D0%BD%D1%82%20%D0%BA%D0%B2%D0%B0%D1%80%D1%82%D0%B8%D1%80/filters/sort%3Dopened_time/page/54/firm/70000001043620527/37.30048%2C44.895434?m=37.770093%2C44.692426%2F10.62
Pro.Remont,+79385001112,WhatsApp,https://2gis.ru/gelendzhik/search/%D1%80%D0%B5%D0%BC%D0%BE%D0%BD%D1%82%20%D0%BA%D0%B2%D0%B0%D1%80%D1%82%D0%B8%D1%80/filters/sort%3Dopened_time/page/54/firm/70000001042872570/38.083867%2C44.55968?m=37.30048%2C44.895434%2F10.62
Галстрой,+79282448575,WhatsApp,https://2gis.ru/krasnodar/search/%D1%80%D0%B5%D0%BC%D0%BE%D0%BD%D1%82%20%D0%BA%D0%B2%D0%B0%D1%80%D1%82%D0%B8%D1%80/filters/sort%3Dopened_time/page/54/firm/70000001042809810/38.977878%2C45.047248?m=38.083867%2C44.55968%2F10.62
Ильяс строй,+79181596371,WhatsApp,https://2gis.ru/krasnodar/search/%D1%80%D0%B5%D0%BC%D0%BE%D0%BD%D1%82%20%D0%BA%D0%B2%D0%B0%D1%80%D1%82%D0%B8%D1%80/filters/sort%3Dopened_time/page/54/firm/70000001042534241?m=38.099416%2C44.55248%2F10.62
"РИО, строительная компания",+79284406585,,https://2gis.ru/tihoreck/search/%D1%80%D0%B5%D0%BC%D0%BE%D0%BD%D1%82%20%D0%BA%D0%B2%D0%B0%D1%80%D1%82%D0%B8%D1%80/filters/sort%3Dopened_time/page/55/firm/70000001039343195/40.120294%2C45.855233?m=39.0419%2C45.093777%2F10.62
"Vasco, компания натяжных потолков",+79186664855,,https://2gis.ru/tihoreck/search/%D1%80%D0%B5%D0%BC%D0%BE%D0%BD%D1%82%20%D0%BA%D0%B2%D0%B0%D1%80%D1%82%D0%B8%D1%80/filters/sort%3Dopened_time/page/55/firm/70000001039342244/40.155853%2C45.855224?m=40.120294%2C45.855233%2F10.62
Славянск-Юг Строй,+79181492227,,https://2gis.ru/slavyansk-na-kubani/search/%D1%80%D0%B5%D0%BC%D0%BE%D0%BD%D1%82%20%D0%BA%D0%B2%D0%B0%D1%80%D1%82%D0%B8%D1%80/filters/sort%3Dopened_time/page/55/firm/70000001039326823/38.119061%2C45.25378?m=38.119061%2C45.25378%2F10.62
Ремонтно-строительная компания,+79184784474,WhatsApp,https://2gis.ru/novorossiysk/search/%D1%80%D0%B5%D0%BC%D0%BE%D0%BD%D1%82%20%D0%BA%D0%B2%D0%B0%D1%80%D1%82%D0%B8%D1%80/filters/sort%3Dopened_time/page/55/firm/70000001039116556/37.698546%2C44.763757?m=38.119061%2C45.25378%2F10.62
DemontazhGrup,+79002533330,"WhatsApp, Telegram",https://2gis.ru/novorossiysk/search/%D1%80%D0%B5%D0%BC%D0%BE%D0%BD%D1%82%20%D0%BA%D0%B2%D0%B0%D1%80%D1%82%D0%B8%D1%80/filters/sort%3Dopened_time/page/55/firm/70000001038857614/37.759401%2C44.683402?m=37.698546%2C44.763757%2F10.62
Агент 007,+79180555007,WhatsApp,https://2gis.ru/anapa/search/%D1%80%D0%B5%D0%BC%D0%BE%D0%BD%D1%82%20%D0%BA%D0%B2%D0%B0%D1%80%D1%82%D0%B8%D1%80/filters/sort%3Dopened_time/page/55/firm/70000001038374303/37.324373%2C44.884043?m=37.698546%2C44.763757%2F10.62
Югэнергомонтаж,+78613095200,WhatsApp,https://2gis.ru/timashevsk/search/%D1%80%D0%B5%D0%BC%D0%BE%D0%BD%D1%82%20%D0%BA%D0%B2%D0%B0%D1%80%D1%82%D0%B8%D1%80/filters/sort%3Dopened_time/page/56/firm/70000001037640024/38.944065%2C45.624513?m=37.324373%2C44.884043%2F10.62
ЮгТехЭнергоМонтаж,+79181786710,,https://2gis.ru/timashevsk/search/%D1%80%D0%B5%D0%BC%D0%BE%D0%BD%D1%82%20%D0%BA%D0%B2%D0%B0%D1%80%D1%82%D0%B8%D1%80/filters/sort%3Dopened_time/page/56/firm/70000001037640020/38.960031%2C45.611307?m=38.944065%2C45.624513%2F10.62
АртПроект,+79181504505,,https://2gis.ru/timashevsk/search/%D1%80%D0%B5%D0%BC%D0%BE%D0%BD%D1%82%20%D0%BA%D0%B2%D0%B0%D1%80%D1%82%D0%B8%D1%80/filters/sort%3Dopened_time/page/56/firm/70000001037639696/38.94152%2C45.618297?m=38.944065%2C45.624513%2F10.62
Аис-строй,+79184623968,,https://2gis.ru/timashevsk/search/%D1%80%D0%B5%D0%BC%D0%BE%D0%BD%D1%82%20%D0%BA%D0%B2%D0%B0%D1%80%D1%82%D0%B8%D1%80/filters/sort%3Dopened_time/page/56/firm/70000001037634270/38.943471%2C45.615842?m=38.944065%2C45.624513%2F10.62
Ремонт Комфорт НН,+79648983046,WhatsApp,https://2gis.ru/krasnodar/search/%D1%80%D0%B5%D0%BC%D0%BE%D0%BD%D1%82%20%D0%BA%D0%B2%D0%B0%D1%80%D1%82%D0%B8%D1%80/filters/sort%3Dopened_time/page/56/firm/70000001035386783?m=38.792141%2C45.043714%2F10.62
Реконстрой,+79883360957,"WhatsApp, Telegram",https://2gis.ru/anapa/search/%D1%80%D0%B5%D0%BC%D0%BE%D0%BD%D1%82%20%D0%BA%D0%B2%D0%B0%D1%80%D1%82%D0%B8%D1%80/filters/sort%3Dopened_time/page/56/firm/70000001033939778/37.332673%2C44.900059?m=37.308717%2C44.891364%2F10.62
Инвестстрой,+79892462005,"YouTube, WhatsApp",https://2gis.ru/novorossiysk/search/%D1%80%D0%B5%D0%BC%D0%BE%D0%BD%D1%82%20%D0%BA%D0%B2%D0%B0%D1%80%D1%82%D0%B8%D1%80/filters/sort%3Dopened_time/page/56/firm/70000001033524869/37.723369%2C44.745948?m=37.308717%2C44.891364%2F10.62
Центр красок,+78612774701,OK,https://2gis.ru/krasnodar/search/%D1%80%D0%B5%D0%BC%D0%BE%D0%BD%D1%82%20%D0%BA%D0%B2%D0%B0%D1%80%D1%82%D0%B8%D1%80/filters/sort%3Dopened_time/page/57/firm/70000001030281519/39.046032%2C45.024038?m=38.957049%2C45.055476%2F10.62
Квартирный вопрос,+79180009797,Telegram,https://2gis.ru/krasnodar/search/%D1%80%D0%B5%D0%BC%D0%BE%D0%BD%D1%82%20%D0%BA%D0%B2%D0%B0%D1%80%D1%82%D0%B8%D1%80/filters/sort%3Dopened_time/page/57/firm/70000001030281519/39.046032%2C45.024038?m=38.957049%2C45.055476%2F10.62
Отдел продаж квартир,+79298244888,WhatsApp,https://2gis.ru/krasnodar/search/%D1%80%D0%B5%D0%BC%D0%BE%D0%BD%D1%82%20%D0%BA%D0%B2%D0%B0%D1%80%D1%82%D0%B8%D1%80/filters/sort%3Dopened_time/page/57/firm/70000001029132503/39.032083%2C45.093244?m=37.35069%2C44.900439%2F10.62
Департамент ремонта,+79184540104,WhatsApp,https://2gis.ru/krasnodar/search/%D1%80%D0%B5%D0%BC%D0%BE%D0%BD%D1%82%20%D0%BA%D0%B2%D0%B0%D1%80%D1%82%D0%B8%D1%80/filters/sort%3Dopened_time/page/58/firm/70000001026132486/tab/photos?m=37.344563%2C44.905944%2F10.62
Eclectic decor,+79183514540,WhatsApp,https://2gis.ru/novorossiysk/search/%D1%80%D0%B5%D0%BC%D0%BE%D0%BD%D1%82%20%D0%BA%D0%B2%D0%B0%D1%80%D1%82%D0%B8%D1%80/filters/sort%3Dopened_time/page/58/firm/70000001020979094/37.750808%2C44.715223?m=39.007338%2C45.12027%2F10.62
Окна Плюс,+78613153876,WhatsApp,https://2gis.ru/krymsk/search/%D1%80%D0%B5%D0%BC%D0%BE%D0%BD%D1%82%20%D0%BA%D0%B2%D0%B0%D1%80%D1%82%D0%B8%D1%80/filters/sort%3Dopened_time/page/58/firm/70000001007199329/38.018603%2C44.919082?m=37.339593%2C44.878657%2F10.62
Ваш город,+79186704190,,https://2gis.ru/anapa/search/%D1%80%D0%B5%D0%BC%D0%BE%D0%BD%D1%82%20%D0%BA%D0%B2%D0%B0%D1%80%D1%82%D0%B8%D1%80/filters/sort%3Dopened_time/page/58/firm/70000001007168691/37.309606%2C44.892072?m=38.018603%2C44.919082%2F10.62
Ремонтно-отделочная компания,+79183383718,WhatsApp,https://2gis.ru/krasnodar/search/%D1%80%D0%B5%D0%BC%D0%BE%D0%BD%D1%82%20%D0%BA%D0%B2%D0%B0%D1%80%D1%82%D0%B8%D1%80/filters/sort%3Dopened_time/page/58/firm/70000001006594856/38.962823%2C45.069532?m=37.309606%2C44.892072%2F10.62
Стелла Строй Дом,+79002975559,WhatsApp,https://2gis.ru/krasnodar/search/%D1%80%D0%B5%D0%BC%D0%BE%D0%BD%D1%82%20%D0%BA%D0%B2%D0%B0%D1%80%D1%82%D0%B8%D1%80/filters/sort%3Dopened_time/page/58/firm/70000001006594856/38.962823%2C45.069532?m=38.962823%2C45.069532%2F10.62
Бастион,+79284337666,WhatsApp,https://2gis.ru/gelendzhik/search/%D1%80%D0%B5%D0%BC%D0%BE%D0%BD%D1%82%20%D0%BA%D0%B2%D0%B0%D1%80%D1%82%D0%B8%D1%80/filters/sort%3Dopened_time/page/58/firm/70000001006340389/38.077519%2C44.561901?m=38.962823%2C45.069532%2F10.62
Frino,+78612410734,"Taplink, WhatsApp",https://2gis.ru/krasnodar/search/%D1%80%D0%B5%D0%BC%D0%BE%D0%BD%D1%82%20%D0%BA%D0%B2%D0%B0%D1%80%D1%82%D0%B8%D1%80/filters/sort%3Dopened_time/page/58/firm/70000001006334974/38.963458%2C45.024242?m=37.751713%2C44.731909%2F10.62
Окна-профитт,+79604790070,WhatsApp,https://2gis.ru/novorossiysk/search/%D1%80%D0%B5%D0%BC%D0%BE%D0%BD%D1%82%20%D0%BA%D0%B2%D0%B0%D1%80%D1%82%D0%B8%D1%80/filters/sort%3Dopened_time/page/59/firm/70000001006188845?m=38.09294%2C44.565167%2F10.62
СК Юг-Регион,+79883195588,"WhatsApp, YouTube",https://2gis.ru/anapa/search/%D1%80%D0%B5%D0%BC%D0%BE%D0%BD%D1%82%20%D0%BA%D0%B2%D0%B0%D1%80%D1%82%D0%B8%D1%80/filters/sort%3Dopened_time/page/59/firm/10415102419331871/37.325558%2C44.882953?m=37.320536%2C44.892131%2F10.62
Зевс,+79054023636,"WhatsApp, Telegram",https://2gis.ru/gelendzhik/search/%D1%80%D0%B5%D0%BC%D0%BE%D0%BD%D1%82%20%D0%BA%D0%B2%D0%B0%D1%80%D1%82%D0%B8%D1%80/filters/sort%3Dopened_time/page/59/firm/10415102419304735/38.073064%2C44.579522?m=38.073064%2C44.579522%2F10.62
НовороссФасадСтрой,+79887659444,WhatsApp,https://2gis.ru/novorossiysk/search/%D1%80%D0%B5%D0%BC%D0%BE%D0%BD%D1%82%20%D0%BA%D0%B2%D0%B0%D1%80%D1%82%D0%B8%D1%80/filters/sort%3Dopened_time/page/59/firm/10415102419302392/37.781389%2C44.673055?m=38.073064%2C44.579522%2F10.62
Лепнина Архитектурные Декоры,+79086775140,WhatsApp,https://2gis.ru/novorossiysk/search/%D1%80%D0%B5%D0%BC%D0%BE%D0%BD%D1%82%20%D0%BA%D0%B2%D0%B0%D1%80%D1%82%D0%B8%D1%80/filters/sort%3Dopened_time/page/59/firm/10415102419287626/37.780469%2C44.681856?m=37.988772%2C44.905665%2F10.62
Солнце,+79186927831,WhatsApp,https://2gis.ru/gelendzhik/search/%D1%80%D0%B5%D0%BC%D0%BE%D0%BD%D1%82%20%D0%BA%D0%B2%D0%B0%D1%80%D1%82%D0%B8%D1%80/filters/sort%3Dopened_time/page/59/firm/10415102419283621/38.062399%2C44.582357?m=37.780469%2C44.681856%2F10.62
Югпласткомплект,+78617631131,WhatsApp,https://2gis.ru/novorossiysk/search/%D1%80%D0%B5%D0%BC%D0%BE%D0%BD%D1%82%20%D0%BA%D0%B2%D0%B0%D1%80%D1%82%D0%B8%D1%80/filters/sort%3Dopened_time/page/59/firm/10415102419278013/37.782583%2C44.708332?m=38.062399%2C44.582357%2F10.62
Окна плюс,+79284075040,"Telegram, WhatsApp",https://2gis.ru/gelendzhik/search/%D1%80%D0%B5%D0%BC%D0%BE%D0%BD%D1%82%20%D0%BA%D0%B2%D0%B0%D1%80%D1%82%D0%B8%D1%80/filters/sort%3Dopened_time/page/60/firm/10415102419275615/38.092105%2C44.56797?m=38.092105%2C44.56797%2F10.62
Апекс,+78617714438,,https://2gis.ru/novorossiysk/search/%D1%80%D0%B5%D0%BC%D0%BE%D0%BD%D1%82%20%D0%BA%D0%B2%D0%B0%D1%80%D1%82%D0%B8%D1%80/filters/sort%3Dopened_time/page/60/firm/10415102419272752/37.788939%2C44.696181?m=37.319377%2C44.883154%2F10.62
Пхц-алдан,+78612355990,,https://2gis.ru/krasnodar/search/%D1%80%D0%B5%D0%BC%D0%BE%D0%BD%D1%82%20%D0%BA%D0%B2%D0%B0%D1%80%D1%82%D0%B8%D1%80/filters/sort%3Dopened_time/page/60/firm/3237490513464766/39.022864%2C45.000853?m=37.788939%2C44.696181%2F10.62
Мастер добрых дел,+78612459555,WhatsApp,https://2gis.ru/krasnodar/search/%D1%80%D0%B5%D0%BC%D0%BE%D0%BD%D1%82%20%D0%BA%D0%B2%D0%B0%D1%80%D1%82%D0%B8%D1%80/filters/sort%3Dopened_time/page/60/firm/3237490513464766/39.022864%2C45.000853?m=39.022864%2C45.000853%2F10.62
Креатив,+78613259898,,https://2gis.ru/krasnodar/search/%D1%80%D0%B5%D0%BC%D0%BE%D0%BD%D1%82%20%D0%BA%D0%B2%D0%B0%D1%80%D1%82%D0%B8%D1%80/filters/sort%3Dopened_time/page/60/firm/3237490513293272?m=39.022864%2C45.000853%2F10.62
Партнёр,+78612000679,,https://2gis.ru/krasnodar/search/%D1%80%D0%B5%D0%BC%D0%BE%D0%BD%D1%82%20%D0%BA%D0%B2%D0%B0%D1%80%D1%82%D0%B8%D1%80/filters/sort%3Dopened_time/page/60/firm/3237490513272708/39.063527%2C45.026673?m=39.022864%2C45.000853%2F10.62
Содействие+,+78612604712,,https://2gis.ru/krasnodar/search/%D1%80%D0%B5%D0%BC%D0%BE%D0%BD%D1%82%20%D0%BA%D0%B2%D0%B0%D1%80%D1%82%D0%B8%D1%80/filters/sort%3Dopened_time/page/60/firm/3237490513272708/39.063527%2C45.026673?m=39.022864%2C45.000853%2F10.62
Гектор,+78612215345,,https://2gis.ru/krasnodar/search/%D1%80%D0%B5%D0%BC%D0%BE%D0%BD%D1%82%20%D0%BA%D0%B2%D0%B0%D1%80%D1%82%D0%B8%D1%80/filters/sort%3Dopened_time/page/60/firm/3237490513172919/38.921635%2C45.037195?m=39.022864%2C45.000853%2F10.62
Профбетон,+78612018609,,https://2gis.ru/krasnodar/search/%D1%80%D0%B5%D0%BC%D0%BE%D0%BD%D1%82%20%D0%BA%D0%B2%D0%B0%D1%80%D1%82%D0%B8%D1%80/filters/sort%3Dopened_time/page/61/firm/3237490513172919/38.921635%2C45.037195/tab/photos?m=39.022864%2C45.000853%2F10.62
СК Белый ключ,+79186850609,,https://2gis.ru/krasnodar/search/%D1%80%D0%B5%D0%BC%D0%BE%D0%BD%D1%82%20%D0%BA%D0%B2%D0%B0%D1%80%D1%82%D0%B8%D1%80/filters/sort%3Dopened_time/page/61/firm/3237490513171992/38.966096%2C45.036841?m=39.022864%2C45.000853%2F10.62
